LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate
127,172.16.0.20,Dec,18,13:41:08,1	authpriv	emerg		1970-02-01T16:55:30.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
128,172.16.0.20,Dec,18,13:41:08,1	authpriv	emerg		1970-02-01T16:55:30.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
129,172.16.0.20,Dec,18,13:41:09,1	authpriv	emerg		1970-02-01T16:55:30.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
130,172.16.0.20,Dec,18,13:41:09,1	authpriv	emerg		1970-02-01T16:55:30.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
131,172.16.0.20,Dec,18,13:41:10,1	authpriv	emerg		1970-02-01T16:55:30.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
132,172.16.0.20,Dec,18,13:41:10,1	authpriv	emerg		1970-02-01T16:55:30.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
133,172.16.0.20,Dec,18,13:41:11,1	authpriv	emerg		1970-02-01T16:55:30.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
134,172.16.0.20,Dec,18,13:41:11,1	authpriv	emerg		1970-02-01T16:55:31.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
135,172.16.0.20,Dec,18,13:41:12,1	authpriv	emerg		1970-02-01T16:55:31.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
136,172.16.0.20,Dec,18,13:41:12,1	authpriv	emerg		1970-02-01T16:55:32.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
137,172.16.0.20,Dec,18,13:41:13,1	authpriv	emerg		1970-02-01T16:55:32.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Forward"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
138,172.16.0.20,Dec,18,13:41:13,1	authpriv	emerg		1970-02-01T16:55:47.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
139,172.16.0.20,Dec,18,13:41:14,1	authpriv	emerg		1970-02-01T16:55:47.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
140,172.16.0.20,Dec,18,13:41:14,1	authpriv	emerg		1970-02-01T16:55:47.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
141,172.16.0.20,Dec,18,13:41:15,1	authpriv	emerg		1970-02-01T16:55:47.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
142,172.16.0.20,Dec,18,13:41:15,1	authpriv	emerg		1970-02-01T16:55:47.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
143,172.16.0.20,Dec,18,13:41:16,1	authpriv	emerg		1970-02-01T16:55:47.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
144,172.16.0.20,Dec,18,13:41:16,1	authpriv	emerg		1970-02-01T16:55:47.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
145,172.16.0.20,Dec,18,13:41:17,1	authpriv	emerg		1970-02-01T16:55:47.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
146,172.16.0.20,Dec,18,13:41:17,1	authpriv	emerg		1970-02-01T16:55:47.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
147,172.16.0.20,Dec,18,13:41:18,1	authpriv	emerg		1970-02-01T16:55:47.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
148,172.16.0.20,Dec,18,13:41:18,1	authpriv	emerg		1970-02-01T16:55:48.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
149,172.16.0.20,Dec,18,13:41:19,1	authpriv	emerg		1970-02-01T16:55:48.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
150,172.16.0.20,Dec,18,13:41:19,1	authpriv	emerg		1970-02-01T16:55:49.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
151,172.16.0.20,Dec,18,13:41:20,1	authpriv	emerg		1970-02-01T16:55:49.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Forward"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
152,172.16.0.20,Dec,18,13:41:20,1	authpriv	emerg		1970-02-01T16:56:04.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
153,172.16.0.20,Dec,18,13:41:21,1	authpriv	emerg		1970-02-01T16:56:04.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
154,172.16.0.20,Dec,18,13:41:21,1	authpriv	emerg		1970-02-01T16:56:04.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
155,172.16.0.20,Dec,18,13:41:22,1	authpriv	emerg		1970-02-01T16:56:04.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
156,172.16.0.20,Dec,18,13:41:22,1	authpriv	emerg		1970-02-01T16:56:04.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
157,172.16.0.20,Dec,18,13:41:23,1	authpriv	emerg		1970-02-01T16:56:04.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
158,172.16.0.20,Dec,18,13:41:23,1	authpriv	emerg		1970-02-01T16:56:04.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
159,172.16.0.20,Dec,18,13:41:24,1	authpriv	emerg		1970-02-01T16:56:04.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
160,172.16.0.20,Dec,18,13:41:24,1	authpriv	emerg		1970-02-01T16:56:04.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
161,172.16.0.20,Dec,18,13:41:25,1	authpriv	emerg		1970-02-01T16:56:04.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
162,172.16.0.20,Dec,18,13:41:25,1	authpriv	emerg		1970-02-01T16:56:05.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
163,172.16.0.20,Dec,18,13:41:26,1	authpriv	emerg		1970-02-01T16:56:05.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
164,172.16.0.20,Dec,18,13:41:26,1	authpriv	emerg		1970-02-01T16:56:06.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
165,172.16.0.20,Dec,18,13:41:27,1	authpriv	emerg		1970-02-01T16:56:06.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Forward"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
166,172.16.0.20,Dec,18,13:41:27,1	authpriv	emerg		1970-02-01T16:56:23.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
167,172.16.0.20,Dec,18,13:41:28,1	authpriv	emerg		1970-02-01T16:56:23.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
168,172.16.0.20,Dec,18,13:41:28,1	authpriv	emerg		1970-02-01T16:56:23.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
169,172.16.0.20,Dec,18,13:41:29,1	authpriv	emerg		1970-02-01T16:56:23.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
170,172.16.0.20,Dec,18,13:41:29,1	authpriv	emerg		1970-02-01T16:56:23.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
171,172.16.0.20,Dec,18,13:41:30,1	authpriv	emerg		1970-02-01T16:56:23.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
172,172.16.0.20,Dec,18,13:41:30,1	authpriv	emerg		1970-02-01T16:56:23.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
173,172.16.0.20,Dec,18,13:41:31,1	authpriv	emerg		1970-02-01T16:56:23.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
174,172.16.0.20,Dec,18,13:41:31,1	authpriv	emerg		1970-02-01T16:56:23.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
175,172.16.0.20,Dec,18,13:41:32,1	authpriv	emerg		1970-02-01T16:56:23.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
176,172.16.0.20,Dec,18,13:41:32,1	authpriv	emerg		1970-02-01T16:56:24.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
177,172.16.0.20,Dec,18,13:41:33,1	authpriv	emerg		1970-02-01T16:56:24.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
178,172.16.0.20,Dec,18,13:41:33,1	authpriv	emerg		1970-02-01T16:56:25.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
179,172.16.0.20,Dec,18,13:41:34,1	authpriv	emerg		1970-02-01T16:56:25.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Forward"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
180,172.16.0.20,Dec,18,13:41:34,1	authpriv	emerg		1970-02-01T16:56:40.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
181,172.16.0.20,Dec,18,13:41:35,1	authpriv	emerg		1970-02-01T16:56:40.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
182,172.16.0.20,Dec,18,13:41:36,1	authpriv	emerg		1970-02-01T16:56:40.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
183,172.16.0.20,Dec,18,13:41:36,1	authpriv	emerg		1970-02-01T16:56:40.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
184,172.16.0.20,Dec,18,13:41:37,1	authpriv	emerg		1970-02-01T16:56:40.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
185,172.16.0.20,Dec,18,13:41:37,1	authpriv	emerg		1970-02-01T16:56:40.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
186,172.16.0.20,Dec,18,13:41:38,1	authpriv	emerg		1970-02-01T16:56:40.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
187,172.16.0.20,Dec,18,13:41:38,1	authpriv	emerg		1970-02-01T16:56:40.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
188,172.16.0.20,Dec,18,13:41:39,1	authpriv	emerg		1970-02-01T16:56:40.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
189,172.16.0.20,Dec,18,13:41:39,1	authpriv	emerg		1970-02-01T16:56:40.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
190,172.16.0.20,Dec,18,13:41:39,1	authpriv	emerg		1970-02-01T16:56:41.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
191,172.16.0.20,Dec,18,13:41:40,1	authpriv	emerg		1970-02-01T16:56:41.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",c67b0b86,"{ * Major network physical port status change, port * * *"
