LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,ParameterList
87,172.16.0.20,Dec,18,13:40:48,1	authpriv	emerg		1970-02-01T16:54:39.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}']"
88,172.16.0.20,Dec,18,13:40:48,1	authpriv	emerg		1970-02-01T16:54:39.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}']"
89,172.16.0.20,Dec,18,13:40:49,1	authpriv	emerg		1970-02-01T16:54:39.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}']"
90,172.16.0.20,Dec,18,13:40:49,1	authpriv	emerg		1970-02-01T16:54:39.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}']"
91,172.16.0.20,Dec,18,13:40:50,1	authpriv	emerg		1970-02-01T16:54:39.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}']"
92,172.16.0.20,Dec,18,13:40:50,1	authpriv	emerg		1970-02-01T16:54:40.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}']"
93,172.16.0.20,Dec,18,13:40:51,1	authpriv	emerg		1970-02-01T16:54:40.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}']"
94,172.16.0.20,Dec,18,13:40:51,1	authpriv	emerg		1970-02-01T16:54:41.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}']"
95,172.16.0.20,Dec,18,13:40:52,1	authpriv	emerg		1970-02-01T16:54:41.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Forward"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Forward"",""repNb"":""0"",""repLastTime"":""(null)""}']"
96,172.16.0.20,Dec,18,13:40:52,1	authpriv	emerg		1970-02-01T16:54:56.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}']"
97,172.16.0.20,Dec,18,13:40:53,1	authpriv	emerg		1970-02-01T16:54:56.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}']"
98,172.16.0.20,Dec,18,13:40:53,1	authpriv	emerg		1970-02-01T16:54:56.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}']"
99,172.16.0.20,Dec,18,13:40:54,1	authpriv	emerg		1970-02-01T16:54:56.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}']"
100,172.16.0.20,Dec,18,13:40:54,1	authpriv	emerg		1970-02-01T16:54:56.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}']"
101,172.16.0.20,Dec,18,13:40:55,1	authpriv	emerg		1970-02-01T16:54:56.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}']"
102,172.16.0.20,Dec,18,13:40:55,1	authpriv	emerg		1970-02-01T16:54:56.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}']"
103,172.16.0.20,Dec,18,13:40:56,1	authpriv	emerg		1970-02-01T16:54:56.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}']"
104,172.16.0.20,Dec,18,13:40:56,1	authpriv	emerg		1970-02-01T16:54:56.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}']"
105,172.16.0.20,Dec,18,13:40:57,1	authpriv	emerg		1970-02-01T16:54:56.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}']"
106,172.16.0.20,Dec,18,13:40:57,1	authpriv	emerg		1970-02-01T16:54:57.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}']"
107,172.16.0.20,Dec,18,13:40:58,1	authpriv	emerg		1970-02-01T16:54:57.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}']"
108,172.16.0.20,Dec,18,13:40:58,1	authpriv	emerg		1970-02-01T16:54:58.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}']"
109,172.16.0.20,Dec,18,13:40:59,1	authpriv	emerg		1970-02-01T16:54:58.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Forward"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Forward"",""repNb"":""0"",""repLastTime"":""(null)""}']"
110,172.16.0.20,Dec,18,13:40:59,1	authpriv	emerg		1970-02-01T16:55:13.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}']"
111,172.16.0.20,Dec,18,13:41:00,1	authpriv	emerg		1970-02-01T16:55:13.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}']"
112,172.16.0.20,Dec,18,13:41:00,1	authpriv	emerg		1970-02-01T16:55:13.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}']"
113,172.16.0.20,Dec,18,13:41:01,1	authpriv	emerg		1970-02-01T16:55:13.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}']"
114,172.16.0.20,Dec,18,13:41:01,1	authpriv	emerg		1970-02-01T16:55:13.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}']"
115,172.16.0.20,Dec,18,13:41:02,1	authpriv	emerg		1970-02-01T16:55:13.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}']"
116,172.16.0.20,Dec,18,13:41:02,1	authpriv	emerg		1970-02-01T16:55:13.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}']"
117,172.16.0.20,Dec,18,13:41:03,1	authpriv	emerg		1970-02-01T16:55:13.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}']"
118,172.16.0.20,Dec,18,13:41:03,1	authpriv	emerg		1970-02-01T16:55:13.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}']"
119,172.16.0.20,Dec,18,13:41:04,1	authpriv	emerg		1970-02-01T16:55:13.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}']"
120,172.16.0.20,Dec,18,13:41:04,1	authpriv	emerg		1970-02-01T16:55:14.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}']"
121,172.16.0.20,Dec,18,13:41:05,1	authpriv	emerg		1970-02-01T16:55:14.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}']"
122,172.16.0.20,Dec,18,13:41:05,1	authpriv	emerg		1970-02-01T16:55:15.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}']"
123,172.16.0.20,Dec,18,13:41:06,1	authpriv	emerg		1970-02-01T16:55:15.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Forward"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Forward"",""repNb"":""0"",""repLastTime"":""(null)""}']"
124,172.16.0.20,Dec,18,13:41:06,1	authpriv	emerg		1970-02-01T16:55:30.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}']"
125,172.16.0.20,Dec,18,13:41:07,1	authpriv	emerg		1970-02-01T16:55:30.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}']"
126,172.16.0.20,Dec,18,13:41:07,1	authpriv	emerg		1970-02-01T16:55:30.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}']"
127,172.16.0.20,Dec,18,13:41:08,1	authpriv	emerg		1970-02-01T16:55:30.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Learning"",""repNb"":""0"",""repLastTime"":""(null)""}']"
128,172.16.0.20,Dec,18,13:41:08,1	authpriv	emerg		1970-02-01T16:55:30.000Z 172.16.0.24 csbrick NILVALUE RSTP @cee,"{ ""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B: Major network physical port status change, port 3 Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}",3b6015d0,"{ <*> Major network physical port status change, port <*> <*> <*>","['""issuerAddr"":""172.16.0.24"",""peerId"":""(null)"",""peerAddr"":""(null)"",""type"":""20"",""appMsg"":""B:', '3', 'Port Blocking"",""repNb"":""0"",""repLastTime"":""(null)""}']"
