log,template
"upLoadOneMinuteDataToEngine time=25233976,0,1,0,20002","upLoadOneMinuteDataToEngine time=<*>,<*>,<*>,<*>,<*>"
"upLoadOneMinuteDataToEngine time=25233977,0,55,0,20002","upLoadOneMinuteDataToEngine time=<*>,<*>,<*>,<*>,<*>"
"upLoadOneMinuteDataToEngine time=25233978,0,5,0,20002","upLoadOneMinuteDataToEngine time=<*>,<*>,<*>,<*>,<*>"
"upLoadOneMinuteDataToEngine time=25233979,0,46,0,20002","upLoadOneMinuteDataToEngine time=<*>,<*>,<*>,<*>,<*>"
getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = <*>
onExtend:1514038799000 3 0 4,onExtend:<*> <*> <*> <*>
getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = <*>
getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = <*>
"saveStatData() type =40002,time = 1513958400000,statClient = 2,who is 1","saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>"
"new date =20171223, type=40002,7163.0,old=6983.0","new date =<*>, type=<*>,<*>.<*>,old=<*>.<*>"
"saveStatData() type =40005,time = 1513958400000,statClient = 2,who is 1","saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>"
"new date =20171223, type=40005,240.0,old=330.0","new date =<*>, type=<*>,<*>.<*>,old=<*>.<*>"
"saveHealthDetailData() saveOneDetailData fail hiHealthData = 1513958400000,type = 40005","saveHealthDetailData() saveOneDetailData fail hiHealthData = <*>,type = <*>"
"saveStatData() type =40004,time = 1513958400000,statClient = 2,who is 1","saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>"
getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = <*>
getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = <*>
"getAppContext() isAppValid health or wear, packageName = com.huawei.health","getAppContext() isAppValid health or wear, packageName = <*>"
getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = <*>
getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = <*>
insertHiHealthData() checkAppType  0 appID = 1,insertHiHealthData() checkAppType <*> appID = <*>
"insertHiHealthData() size = 20,app = 1,One Data Type = 2,packageName = com.huawei.health,writeStatType = 0","insertHiHealthData() size = <*>,app = <*>,One Data Type = <*>,packageName = <*>,writeStatType = <*>"
"saveHealthDetailData() deviceID = 2,clientID=1,id=1","saveHealthDetailData() deviceID = <*>,clientID=<*>,id=<*>"
"new date =20171223, type=40041,6720.0,old=6480.0","new date =<*>, type=<*>,<*>.<*>,old=<*>.<*>"
"new date =20171223, type=40006,7140.0,old=6900.0","new date =<*>, type=<*>,<*>.<*>,old=<*>.<*>"
startListenerChange subscribeList = [1],startListenerChange subscribeList = [<*>]
 getTodayTotalDetailSteps = 1514038680000##7160##548930##8661##16256##27442416,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038680000##7163##548935##8661##16256##27442827,setTodayTotalDetailSteps=<*>
checkInsertStatus stepSum or calorieSum is enough,checkInsertStatus stepSum or calorieSum is enough
calculateCaloriesWithCache totalCalories=130116,calculateCaloriesWithCache totalCalories=<*>
checkInsertStatus stepStatSum or calorieStatSum is enough,checkInsertStatus stepStatSum or calorieStatSum is enough
"stepSyncOrNot appSynTimes is 0, statsyncTimes is 0","stepSyncOrNot appSynTimes is <*>, statsyncTimes is <*>"
"startInsertSportSync start auto sync,app is 1","startInsertSportSync start auto sync,app is <*>"
"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0","checkFirstSyncByType no such data in db ,type is <*> deviceCode is <*>"
"startInsertSportSync first 500 steps sync,do all sync","startInsertSportSync first <*> steps sync,do all sync"
"startSync hiSyncOption = HiSyncOption{syncAction=2, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1","startSync hiSyncOption = HiSyncOption{syncAction=<*>, syncMethod=<*>, syncScope=<*>, syncDataType=<*>, syncModel=<*>, pushAction=<*>},app = <*> who = <*>"
needAutoSync autoSyncSwitch is open,needAutoSync autoSyncSwitch is open
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
"initDataPrivacy the dataPrivacy switch is open, start push health data!","initDataPrivacy the dataPrivacy switch is open, start push health data!"
initDataPrivacy the dataPrivacy is true,initDataPrivacy the dataPrivacy is true
"initUserPrivacy the userPrivacy switch is open, start push user data!","initUserPrivacy the userPrivacy switch is open, start push user data!"
initUserPrivacy the userPrivacy is true,initUserPrivacy the userPrivacy is true
ifCanSync not! no cloud version,ifCanSync not! no cloud version
sendSyncFailedBroadcast,sendSyncFailedBroadcast
REPORT : 7163 5114 153431 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3737,onStandStepChanged <*>
onExtend:1514038799000 2 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038680000##7163##548935##8661##16256##27442827,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038680000##7165##548940##8661##16256##27443484,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=130159,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
onStandStepChanged 3739,onStandStepChanged <*>
onExtend:1514038800000 2 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038680000##7165##548940##8661##16256##27443484,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038680000##7167##548945##8661##16256##27443986,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=130201,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
onStandStepChanged 3742,onStandStepChanged <*>
onExtend:1514038800000 3 0 4,onExtend:<*> <*> <*> <*>
processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK
 getTodayTotalDetailSteps = 1514038680000##7167##548945##8661##16256##27443986,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038740000##7170##548996##8661##16256##27444484,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=130266,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7170 5119 153581 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3745,onStandStepChanged <*>
 getTodayTotalDetailSteps = 1514038740000##7170##548996##8661##16256##27444484,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038740000##7173##549047##8661##16256##27444985,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=130330,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7173 5121 153645 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3746,onStandStepChanged <*>
onExtend:1514038801000 1 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038740000##7173##549047##8661##16256##27444985,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038740000##7174##549098##8661##16256##27445485,setTodayTotalDetailSteps=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7174 5122 153667 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3748,onStandStepChanged <*>
onExtend:1514038802000 2 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038740000##7174##549098##8661##16256##27445485,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038740000##7176##549149##8661##16256##27445983,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=130394,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
onStandStepChanged 3751,onStandStepChanged <*>
onExtend:1514038802000 3 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038740000##7176##549149##8661##16256##27445983,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038740000##7179##549200##8661##16256##27446483,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=130458,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7179 5125 153774 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3753,onStandStepChanged <*>
onExtend:1514038803000 2 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038740000##7179##549200##8661##16256##27446483,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038740000##7181##549251##8661##16256##27446989,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=130501,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7181 5127 153817 240,REPORT : <*> <*> <*> <*>
onExtend:1514038803000 2 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038740000##7181##549251##8661##16256##27446989,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038740000##7183##549302##8661##16256##27447483,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=130544,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
onStandStepChanged 3757,onStandStepChanged <*>
onExtend:1514038804000 2 0 4,onExtend:<*> <*> <*> <*>
setTodayTotalDetailSteps=1514038740000##7185##549353##8661##16256##27448486,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=130587,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7185 5130 153902 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3758,onStandStepChanged <*>
onExtend:1514038805000 1 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038740000##7185##549353##8661##16256##27448486,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038740000##7186##549404##8661##16256##27448983,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=130608,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7186 5130 153924 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3759,onStandStepChanged <*>
onExtend:1514038806000 1 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038740000##7186##549404##8661##16256##27448983,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038740000##7187##549455##8661##16256##27449982,setTodayTotalDetailSteps=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7187 5131 153945 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3760,onStandStepChanged <*>
onExtend:1514038808000 1 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038740000##7187##549455##8661##16256##27449982,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038740000##7188##549506##8661##16256##27451985,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=130651,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
onStandStepChanged 3761,onStandStepChanged <*>
onExtend:1514038808000 1 0 4,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038740000##7188##549506##8661##16256##27451985,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038740000##7189##549557##8661##16256##27452491,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3761,onStandStepChanged <*>
onExtend:1514038813000 0 0 0,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038740000##7189##549557##8661##16256##27452491,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038740000##7189##549608##8661##16256##27457484,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
onStandStepChanged 3761,onStandStepChanged <*>
onExtend:1514038816000 0 0 5,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038740000##7189##549608##8661##16256##27457484,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038740000##7189##549659##8661##16256##27460494,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF
processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK
processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK
onStandStepChanged 3761,onStandStepChanged <*>
onExtend:1514038819000 0 0 5,onExtend:<*> <*> <*> <*>
onExtend:1514038879000 0 0 5,onExtend:<*> <*> <*> <*>
onExtend:1514038939000 0 0 5,onExtend:<*> <*> <*> <*>
onExtend:1514038999000 0 0 5,onExtend:<*> <*> <*> <*>
onExtend:1514039059000 0 0 0,onExtend:<*> <*> <*> <*>
onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON
processHandleBroadcastAction action:android.intent.action.SCREEN_ON,processHandleBroadcastAction action:android.intent.action.SCREEN_ON
flush sensor data,flush sensor data
 getTodayTotalDetailSteps = 1514038740000##7189##549659##8661##16256##27460494,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27706526,setTodayTotalDetailSteps=<*>
onStandStepChanged 3761,onStandStepChanged <*>
calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3761,onStandStepChanged <*>
onExtend:1514039062000 0 0 0,onExtend:<*> <*> <*> <*>
processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK
 getTodayTotalDetailSteps = 1514038980000##7189##549659##8661##16256##27706526,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27706835,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
onStandStepChanged 3761,onStandStepChanged <*>
onExtend:1514039091000 0 0 5,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038980000##7189##549659##8661##16256##27706835,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27736503,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
onStandStepChanged 3761,onStandStepChanged <*>
onExtend:1514039093000 0 0 0,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038980000##7189##549659##8661##16256##27736503,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27738504,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
onStandStepChanged 3761,onStandStepChanged <*>
onExtend:1514039098000 0 0 5,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514038980000##7189##549659##8661##16256##27738504,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27743510,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK
onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF
processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK
processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK
processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK
onStandStepChanged 3761,onStandStepChanged <*>
onExtend:1514039172000 0 0 5,onExtend:<*> <*> <*> <*>
onExtend:1514039232000 0 0 5,onExtend:<*> <*> <*> <*>
onExtend:1514039292000 0 0 5,onExtend:<*> <*> <*> <*>
onExtend:1514039352000 0 0 5,onExtend:<*> <*> <*> <*>
onExtend:1514039412000 0 0 0,onExtend:<*> <*> <*> <*>
onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON
processHandleBroadcastAction action:android.intent.action.SCREEN_ON,processHandleBroadcastAction action:android.intent.action.SCREEN_ON
flush sensor data,flush sensor data
 getTodayTotalDetailSteps = 1514038980000##7189##549659##8661##16256##27743510,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514039340000##7189##549659##8661##16256##28068346,setTodayTotalDetailSteps=<*>
onStandStepChanged 3761,onStandStepChanged <*>
calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3761,onStandStepChanged <*>
onExtend:1514039424000 0 0 0,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514039340000##7189##549659##8661##16256##28068346,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514039340000##7189##549659##8661##16256##28068666,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK
onStandStepChanged 3761,onStandStepChanged <*>
onExtend:1514039492000 0 0 5,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514039340000##7189##549659##8661##16256##28068666,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28136544,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF
onStandStepChanged 3761,onStandStepChanged <*>
onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON
processHandleBroadcastAction action:android.intent.action.SCREEN_ON,processHandleBroadcastAction action:android.intent.action.SCREEN_ON
flush sensor data,flush sensor data
onExtend:1514039515000 0 0 0,onExtend:<*> <*> <*> <*>
onExtend:1514039575000 0 0 0,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514039400000##7189##549659##8661##16256##28136544,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28163940,setTodayTotalDetailSteps=<*>
onStandStepChanged 3761,onStandStepChanged <*>
calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3761,onStandStepChanged <*>
onExtend:1514039520000 0 0 0,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514039400000##7189##549659##8661##16256##28163940,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28164276,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK
"startSync hiSyncOption = HiSyncOption{syncAction=1, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1","startSync hiSyncOption = HiSyncOption{syncAction=<*>, syncMethod=<*>, syncScope=<*>, syncDataType=<*>, syncModel=<*>, pushAction=<*>},app = <*> who = <*>"
needAutoSync autoSyncSwitch is open,needAutoSync autoSyncSwitch is open
"initDataPrivacy the dataPrivacy switch is open, start push health data!","initDataPrivacy the dataPrivacy switch is open, start push health data!"
initDataPrivacy the dataPrivacy is true,initDataPrivacy the dataPrivacy is true
"initUserPrivacy the userPrivacy switch is open, start push user data!","initUserPrivacy the userPrivacy switch is open, start push user data!"
initUserPrivacy the userPrivacy is true,initUserPrivacy the userPrivacy is true
ifCanSync not! no cloud version,ifCanSync not! no cloud version
sendSyncFailedBroadcast,sendSyncFailedBroadcast
processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK
onStandStepChanged 3761,onStandStepChanged <*>
onExtend:1514039590000 0 0 5,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514039400000##7189##549659##8661##16256##28164276,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28234547,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF
onStandStepChanged 3761,onStandStepChanged <*>
onExtend:1514039626000 0 0 0,onExtend:<*> <*> <*> <*>
onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON
processHandleBroadcastAction action:android.intent.action.SCREEN_ON,processHandleBroadcastAction action:android.intent.action.SCREEN_ON
flush sensor data,flush sensor data
 getTodayTotalDetailSteps = 1514039520000##7189##549659##8661##16256##28234547,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28270623,setTodayTotalDetailSteps=<*>
onStandStepChanged 3761,onStandStepChanged <*>
calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3761,onStandStepChanged <*>
onExtend:1514039626000 0 0 0,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514039520000##7189##549659##8661##16256##28270623,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28270935,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK
processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK
processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK
processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK
onStandStepChanged 3761,onStandStepChanged <*>
onExtend:1514039834000 0 0 5,onExtend:<*> <*> <*> <*>
 getTodayTotalDetailSteps = 1514039520000##7189##549659##8661##16256##28270935,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514039760000##7189##549659##8661##16256##28479559,setTodayTotalDetailSteps=<*>
calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF
processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK
onStandStepChanged 3761,onStandStepChanged <*>
onExtend:1514039857000 0 0 5,onExtend:<*> <*> <*> <*>
onExtend:1514039917000 0 0 5,onExtend:<*> <*> <*> <*>
onExtend:1514039977000 0 0 0,onExtend:<*> <*> <*> <*>
onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON
processHandleBroadcastAction action:android.intent.action.SCREEN_ON,processHandleBroadcastAction action:android.intent.action.SCREEN_ON
flush sensor data,flush sensor data
 getTodayTotalDetailSteps = 1514039760000##7189##549659##8661##16256##28479559,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
setTodayTotalDetailSteps=1514039880000##7189##549659##8661##16256##28609620,setTodayTotalDetailSteps=<*>
onStandStepChanged 3761,onStandStepChanged <*>
calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>
calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>
REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>
onStandStepChanged 3761,onStandStepChanged <*>
onExtend:1514039965000 0 0 0,onExtend:<*> <*> <*> <*>
"timeStamp back,extendReportTimeStamp=1514039977000","timeStamp back,extendReportTimeStamp=<*>"
