log,template
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.38.53:50010 is added to blk_7430820184211246929 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
BLOCK* NameSystem.delete: blk_-608202790716579401 is added to invalidSet of 10.251.198.33:50010,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
BLOCK* NameSystem.delete: blk_-1335063409877429524 is added to invalidSet of 10.251.107.196:50010,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
10.251.75.143:50010:Got exception while serving blk_2262752117989012641 to /10.250.13.188:,<*>:<*>:Got exception while serving blk_<*> to /<*>:
10.251.126.227:50010:Got exception while serving blk_-4181768899028058192 to /10.251.26.177:,<*>:<*>:Got exception while serving blk_<*> to /<*>:
10.250.17.225:50010 Served block blk_-2656323385657954732 to /10.250.17.225,<*>:<*> Served block blk_<*> to /<*>
10.251.195.70:50010 Served block blk_-3696162841836791939 to /10.251.195.70,<*>:<*> Served block blk_<*> to /<*>
10.251.91.84:50010 Served block blk_-8915491531889006304 to /10.251.91.84,<*>:<*> Served block blk_<*> to /<*>
10.251.90.64:50010 Served block blk_-657087263710195616 to /10.250.14.196,<*>:<*> Served block blk_<*> to /<*>
10.251.214.175:50010:Got exception while serving blk_481857539063371482 to /10.251.105.189:,<*>:<*>:Got exception while serving blk_<*> to /<*>:
10.251.39.144:50010:Got exception while serving blk_-8083036675630459841 to /10.251.39.209:,<*>:<*>:Got exception while serving blk_<*> to /<*>:
10.251.31.180:50010 Served block blk_3905759687686730625 to /10.251.31.180,<*>:<*> Served block blk_<*> to /<*>
10.251.121.224:50010 Served block blk_342378162324355732 to /10.251.121.224,<*>:<*> Served block blk_<*> to /<*>
10.250.14.38:50010 Served block blk_-8674089929114017279 to /10.250.14.38,<*>:<*> Served block blk_<*> to /<*>
10.251.125.237:50010 Served block blk_-309134958179110212 to /10.251.125.237,<*>:<*> Served block blk_<*> to /<*>
BLOCK* NameSystem.delete: blk_-8887373200836701910 is added to invalidSet of 10.251.193.224:50010,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
BLOCK* NameSystem.delete: blk_-1162676743264290624 is added to invalidSet of 10.251.194.213:50010,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
BLOCK* NameSystem.delete: blk_-5513640508500780385 is added to invalidSet of 10.251.203.179:50010,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
BLOCK* NameSystem.delete: blk_-7767902948513849386 is added to invalidSet of 10.251.71.146:50010,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
BLOCK* NameSystem.delete: blk_-5382946262718129284 is added to invalidSet of 10.250.5.161:50010,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
BLOCK* NameSystem.delete: blk_5668137923110942035 is added to invalidSet of 10.251.91.229:50010,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
BLOCK* NameSystem.delete: blk_7197514030988119866 is added to invalidSet of 10.251.75.49:50010,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
BLOCK* NameSystem.delete: blk_-5362598472846558076 is added to invalidSet of 10.250.14.143:50010,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
BLOCK* NameSystem.delete: blk_-4269939382058952254 is added to invalidSet of 10.251.203.129:50010,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
BLOCK* NameSystem.delete: blk_-6978845808078082463 is added to invalidSet of 10.251.109.209:50010,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
BLOCK* NameSystem.delete: blk_-1071115021179995772 is added to invalidSet of 10.250.11.53:50010,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
BLOCK* NameSystem.delete: blk_7336636250384047238 is added to invalidSet of 10.251.26.177:50010,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
BLOCK* NameSystem.delete: blk_8493856762887493521 is added to invalidSet of 10.251.26.131:50010,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
BLOCK* NameSystem.delete: blk_-3225035678192156905 is added to invalidSet of 10.251.38.214:50010,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
BLOCK* NameSystem.delete: blk_5572208681898881669 is added to invalidSet of 10.251.38.197:50010,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
BLOCK* NameSystem.delete: blk_-2225353020301959077 is added to invalidSet of 10.251.125.237:50010,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
BLOCK* NameSystem.delete: blk_3946183108430554053 is added to invalidSet of 10.250.11.100:50010,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
BLOCK* NameSystem.delete: blk_-3681974396824196300 is added to invalidSet of 10.250.17.177:50010,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
BLOCK* NameSystem.delete: blk_2736251498135196075 is added to invalidSet of 10.251.90.64:50010,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
BLOCK* NameSystem.delete: blk_1275198635723397883 is added to invalidSet of 10.251.202.134:50010,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
Deleting block blk_-7106479503467535906 file /mnt/hadoop/dfs/data/current/subdir32/blk_-7106479503467535906,Deleting block blk_<*> file /<*>/blk_<*>
Deleting block blk_-7411858598798393933 file /mnt/hadoop/dfs/data/current/subdir24/blk_-7411858598798393933,Deleting block blk_<*> file /<*>/blk_<*>
Deleting block blk_-5429479049793046826 file /mnt/hadoop/dfs/data/current/subdir34/blk_-5429479049793046826,Deleting block blk_<*> file /<*>/blk_<*>
Deleting block blk_-6431101765137189231 file /mnt/hadoop/dfs/data/current/subdir33/blk_-6431101765137189231,Deleting block blk_<*> file /<*>/blk_<*>
Deleting block blk_-2923662094689783995 file /mnt/hadoop/dfs/data/current/subdir38/blk_-2923662094689783995,Deleting block blk_<*> file /<*>/blk_<*>
10.250.14.143:50010 Served block blk_-664656559337730574 to /10.250.7.96,<*>:<*> Served block blk_<*> to /<*>
Received block blk_3224393364314749254 of size 67108864 from /10.251.37.240,Received block blk_<*> of size <*> from /<*>
Deleting block blk_1483582953997932733 file /mnt/hadoop/dfs/data/current/subdir7/blk_1483582953997932733,Deleting block blk_<*> file /<*>/blk_<*>
Deleting block blk_-3607708283707030582 file /mnt/hadoop/dfs/data/current/subdir31/blk_-3607708283707030582,Deleting block blk_<*> file /<*>/blk_<*>
Deleting block blk_4365203784873840210 file /mnt/hadoop/dfs/data/current/subdir1/blk_4365203784873840210,Deleting block blk_<*> file /<*>/blk_<*>
Deleting block blk_1920931690498309324 file /mnt/hadoop/dfs/data/current/subdir42/blk_1920931690498309324,Deleting block blk_<*> file /<*>/blk_<*>
Deleting block blk_2731746367139956284 file /mnt/hadoop/dfs/data/current/subdir15/blk_2731746367139956284,Deleting block blk_<*> file /<*>/blk_<*>
Deleting block blk_3312198496468502316 file /mnt/hadoop/dfs/data/current/subdir36/blk_3312198496468502316,Deleting block blk_<*> file /<*>/blk_<*>
Deleting block blk_-626413149556394155 file /mnt/hadoop/dfs/data/current/subdir26/blk_-626413149556394155,Deleting block blk_<*> file /<*>/blk_<*>
Deleting block blk_1350741653957819140 file /mnt/hadoop/dfs/data/current/subdir32/blk_1350741653957819140,Deleting block blk_<*> file /<*>/blk_<*>
Deleting block blk_6675564098604634452 file /mnt/hadoop/dfs/data/current/subdir1/blk_6675564098604634452,Deleting block blk_<*> file /<*>/blk_<*>
Deleting block blk_1692958087244489888 file /mnt/hadoop/dfs/data/current/subdir62/blk_1692958087244489888,Deleting block blk_<*> file /<*>/blk_<*>
Deleting block blk_5528471097481810388 file /mnt/hadoop/dfs/data/current/subdir5/blk_5528471097481810388,Deleting block blk_<*> file /<*>/blk_<*>
Deleting block blk_797263375273454863 file /mnt/hadoop/dfs/data/current/subdir16/blk_797263375273454863,Deleting block blk_<*> file /<*>/blk_<*>
Deleting block blk_5209577451013188921 file /mnt/hadoop/dfs/data/current/subdir24/blk_5209577451013188921,Deleting block blk_<*> file /<*>/blk_<*>
Deleting block blk_4713539908695785630 file /mnt/hadoop/dfs/data/current/subdir39/blk_4713539908695785630,Deleting block blk_<*> file /<*>/blk_<*>
Deleting block blk_6148201552996212693 file /mnt/hadoop/dfs/data/current/subdir15/blk_6148201552996212693,Deleting block blk_<*> file /<*>/blk_<*>
Deleting block blk_9014154925388243050 file /mnt/hadoop/dfs/data/current/subdir28/blk_9014154925388243050,Deleting block blk_<*> file /<*>/blk_<*>
Deleting block blk_8761138012128091849 file /mnt/hadoop/dfs/data/current/subdir33/blk_8761138012128091849,Deleting block blk_<*> file /<*>/blk_<*>
Received block blk_-4071286774767564790 of size 67108864 from /10.251.197.226,Received block blk_<*> of size <*> from /<*>
10.251.122.65:50010 Served block blk_2866275036574950116 to /10.250.11.53,<*>:<*> Served block blk_<*> to /<*>
Received block blk_-6811519872198278365 of size 67108864 from /10.250.6.4,Received block blk_<*> of size <*> from /<*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.19:50010 is added to blk_6748710057489679257 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.209:50010 is added to blk_1833093108290599780 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.146:50010 is added to blk_9163807899833139121 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
Receiving block blk_3941798034503185737 src: /10.250.11.85:42358 dest: /10.250.11.85:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
Received block blk_6894918622505820383 of size 67108864 from /10.250.14.143,Received block blk_<*> of size <*> from /<*>
Receiving block blk_6491424745418112176 src: /10.251.214.130:57008 dest: /10.251.214.130:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000115_0/part-00115. blk_-17685631368401548,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000176_0/part-00176. blk_8924207394547472950,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
Receiving block blk_-4526931594457272384 src: /10.251.43.147:40348 dest: /10.251.43.147:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.242:50010 is added to blk_5390763359901143305 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
Receiving block blk_-11867600358649678 src: /10.251.75.79:46421 dest: /10.251.75.79:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.194:50010 is added to blk_2430417102497887445 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.18:50010 is added to blk_-747046374856916711 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
Received block blk_5062112794659861146 of size 67108864 from /10.251.91.84,Received block blk_<*> of size <*> from /<*>
Receiving block blk_-116589515245909549 src: /10.251.203.179:33198 dest: /10.251.203.179:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
PacketResponder 1 for block blk_4628975089896927394 terminating,PacketResponder <*> for block blk_<*> terminating
Receiving block blk_-764747190320632607 src: /10.251.127.191:49914 dest: /10.251.127.191:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
Received block blk_-8015797075596093783 of size 67108864 from /10.250.11.194,Received block blk_<*> of size <*> from /<*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.160:50010 is added to blk_-1675768179383804109 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.113:50010 is added to blk_9060964400089016309 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.67:50010 is added to blk_-1417908110808566576 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
PacketResponder 0 for block blk_-7483426835701512490 terminating,PacketResponder <*> for block blk_<*> terminating
Receiving block blk_-8649503431827393598 src: /10.251.199.19:48778 dest: /10.251.199.19:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
PacketResponder 2 for block blk_-6883339133893273874 terminating,PacketResponder <*> for block blk_<*> terminating
PacketResponder 0 for block blk_3695169334833427187 terminating,PacketResponder <*> for block blk_<*> terminating
PacketResponder 0 for block blk_6055109613223910610 terminating,PacketResponder <*> for block blk_<*> terminating
Receiving block blk_-1868325377308234190 src: /10.251.42.207:50666 dest: /10.251.42.207:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.26.177:50010 is added to blk_-6338549285508312302 size 3530010,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.179:50010 is added to blk_-900758580041645081 size 3543900,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.3:50010 is added to blk_1756478622414930264 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.47:50010 is added to blk_-6555060221133060529 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
Receiving block blk_9076677650086747187 src: /10.251.35.1:52094 dest: /10.251.35.1:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
PacketResponder 2 for block blk_-4165562468976768862 terminating,PacketResponder <*> for block blk_<*> terminating
PacketResponder 1 for block blk_-3295982945091621137 terminating,PacketResponder <*> for block blk_<*> terminating
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.240:50010 is added to blk_-7637577152926063076 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
Receiving block blk_3181161977343808286 src: /10.251.43.21:40127 dest: /10.251.43.21:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
Receiving block blk_6807535563873595117 src: /10.250.17.177:48934 dest: /10.250.17.177:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
Receiving block blk_7513976340045981966 src: /10.251.42.207:36468 dest: /10.251.42.207:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_001061_0/part-01061. blk_-749176535135404637,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.245:50010 is added to blk_-7909610753867924116 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
Received block blk_-7247291679155656679 of size 67108864 from /10.250.10.176,Received block blk_<*> of size <*> from /<*>
PacketResponder 1 for block blk_-6369730481066968769 terminating,PacketResponder <*> for block blk_<*> terminating
Receiving block blk_7780461223860192433 src: /10.251.127.191:58148 dest: /10.251.127.191:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_001281_0/part-01281. blk_2084123600915946046,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
Receiving block blk_92273823183917102 src: /10.250.15.67:53441 dest: /10.250.15.67:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
Received block blk_-1141332313413855099 of size 67108864 from /10.251.89.155,Received block blk_<*> of size <*> from /<*>
Receiving block blk_3016571528120363023 src: /10.251.194.102:60235 dest: /10.251.194.102:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
Receiving block blk_-7678242108759603056 src: /10.251.125.193:33553 dest: /10.251.125.193:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
Receiving block blk_-7526023914950151999 src: /10.250.5.161:48457 dest: /10.250.5.161:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
Receiving block blk_-6380328072112550668 src: /10.250.6.191:37701 dest: /10.250.6.191:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.100:50010 is added to blk_3222673463853349950 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
PacketResponder 2 for block blk_-3183355402229300197 terminating,PacketResponder <*> for block blk_<*> terminating
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.26.8:50010 is added to blk_-5963475042722370536 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_001398_0/part-01398. blk_-7527506469734664572,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
Received block blk_9072486569292195232 of size 67108864 from /10.251.71.68,Received block blk_<*> of size <*> from /<*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.159:50010 is added to blk_-4455205822455130625 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
Received block blk_3777399812922072863 of size 67108864 from /10.251.199.225,Received block blk_<*> of size <*> from /<*>
Received block blk_6799391641508508235 of size 67108864 from /10.251.107.98,Received block blk_<*> of size <*> from /<*>
Received block blk_566413670355737377 of size 67108864 from /10.251.122.79,Received block blk_<*> of size <*> from /<*>
PacketResponder 1 for block blk_2819581679409796253 terminating,PacketResponder <*> for block blk_<*> terminating
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.243:50010 is added to blk_1512923509505250283 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_001611_0/part-01611. blk_285336326661214154,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.134:50010 is added to blk_5955377624764578810 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_001574_0/part-01574. blk_-7458279618877678162,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
Receiving block blk_313888672758374538 src: /10.251.39.179:40031 dest: /10.251.39.179:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.109.209:50010 is added to blk_3764801892187716497 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
Received block blk_-3491385689517593364 of size 67108864 from /10.251.193.224,Received block blk_<*> of size <*> from /<*>
Received block blk_-2243784245784480521 of size 67108864 from /10.250.6.191,Received block blk_<*> of size <*> from /<*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.223:50010 is added to blk_-4052810234606327693 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
PacketResponder 2 for block blk_-6695620358347030339 terminating,PacketResponder <*> for block blk_<*> terminating
PacketResponder 0 for block blk_-5102453487463005287 terminating,PacketResponder <*> for block blk_<*> terminating
Receiving block blk_7924393760966842810 src: /10.251.202.209:59148 dest: /10.251.202.209:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
Received block blk_5915244038969911075 of size 67108864 from /10.250.11.53,Received block blk_<*> of size <*> from /<*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.10.144:50010 is added to blk_3243316191092266549 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
PacketResponder 1 for block blk_8229768485681546149 terminating,PacketResponder <*> for block blk_<*> terminating
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.21:50010 is added to blk_3206064173813164493 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
PacketResponder 2 for block blk_-1957299792594627113 terminating,PacketResponder <*> for block blk_<*> terminating
Receiving block blk_-1690784932539647416 src: /10.251.31.180:50205 dest: /10.251.31.180:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
PacketResponder 1 for block blk_6745520736924802462 terminating,PacketResponder <*> for block blk_<*> terminating
BLOCK* NameSystem.delete: blk_-1525964299678787959 is added to invalidSet of 10.251.37.240:50010,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
BLOCK* NameSystem.delete: blk_7045475543362904558 is added to invalidSet of 10.251.106.214:50010,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
BLOCK* NameSystem.delete: blk_-6802124772693111025 is added to invalidSet of 10.251.66.63:50010,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
Deleting block blk_-5205950257901523262 file /mnt/hadoop/dfs/data/current/subdir40/blk_-5205950257901523262,Deleting block blk_<*> file /<*>/blk_<*>
PacketResponder 2 for block blk_-1649239999940418046 terminating,PacketResponder <*> for block blk_<*> terminating
Received block blk_6880728743505526406 of size 67108864 from /10.251.197.226,Received block blk_<*> of size <*> from /<*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.26.177:50010 is added to blk_6928449948805597176 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
PacketResponder 2 for block blk_2529569087635823495 terminating,PacketResponder <*> for block blk_<*> terminating
BLOCK* NameSystem.allocateBlock: /user/root/randtxt4/_temporary/_task_200811101024_0010_m_000222_0/part-00222. blk_3764836840384130740,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
Receiving block blk_3020717811556957482 src: /10.251.90.81:48077 dest: /10.251.90.81:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
Received block blk_-577659324269246113 of size 67108864 from /10.251.203.179,Received block blk_<*> of size <*> from /<*>
PacketResponder 0 for block blk_6137960563260046065 terminating,PacketResponder <*> for block blk_<*> terminating
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.246:50010 is added to blk_-6909400912794057067 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.192:50010 is added to blk_8249475180346179102 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
Received block blk_-5045144756510626150 of size 67108864 from /10.251.39.160,Received block blk_<*> of size <*> from /<*>
Received block blk_752365829198406123 of size 67108864 from /10.250.6.214,Received block blk_<*> of size <*> from /<*>
PacketResponder 2 for block blk_5663417083925711869 terminating,PacketResponder <*> for block blk_<*> terminating
Receiving block blk_-8123824094195108685 src: /10.251.194.213:54308 dest: /10.251.194.213:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
Received block blk_-290874442865281380 of size 28497700 from /10.251.203.179,Received block blk_<*> of size <*> from /<*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.220:50010 is added to blk_5953577136151423920 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
PacketResponder 1 for block blk_-2780312306380730204 terminating,PacketResponder <*> for block blk_<*> terminating
PacketResponder 2 for block blk_-633826175832239328 terminating,PacketResponder <*> for block blk_<*> terminating
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.101:50010 is added to blk_-6540455811923725840 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.1:50010 is added to blk_6308888821787547357 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
PacketResponder 1 for block blk_4638603954320058978 terminating,PacketResponder <*> for block blk_<*> terminating
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.229:50010 is added to blk_-4651707530079874243 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
PacketResponder 2 for block blk_5115892145206906855 terminating,PacketResponder <*> for block blk_<*> terminating
Received block blk_-420564586555502239 of size 67108864 from /10.251.90.64,Received block blk_<*> of size <*> from /<*>
BLOCK* NameSystem.allocateBlock: /user/root/randtxt4/_temporary/_task_200811101024_0010_m_000881_0/part-00881. blk_-3091906986951252347,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
PacketResponder 2 for block blk_-4068751061953213467 terminating,PacketResponder <*> for block blk_<*> terminating
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.215.70:50010 is added to blk_-420818767915591010 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
PacketResponder 2 for block blk_8422946850755720617 terminating,PacketResponder <*> for block blk_<*> terminating
Receiving block blk_-5646228903161999640 src: /10.251.71.97:60870 dest: /10.251.71.97:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
PacketResponder 0 for block blk_-7024895786822269814 terminating,PacketResponder <*> for block blk_<*> terminating
PacketResponder 0 for block blk_-4430291708660291878 terminating,PacketResponder <*> for block blk_<*> terminating
Receiving block blk_-6250368566161066085 src: /10.251.31.180:42992 dest: /10.251.31.180:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
Receiving block blk_-6213380972217661202 src: /10.251.203.149:40478 dest: /10.251.203.149:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
Received block blk_3813891701916249413 of size 67108864 from /10.251.121.224,Received block blk_<*> of size <*> from /<*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.16:50010 is added to blk_3954386352306480748 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.105.189:50010 is added to blk_4812792845864526586 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.70.211:50010 is added to blk_5570475465835003801 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
